method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Random Reset,194,6000236,metaworld,True,72,0.31869834099961736,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,195,6000237,metaworld,True,65,0.29751199500060466,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,196,6000238,metaworld,True,68,0.2914935319986398,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,197,6000239,metaworld,True,60,0.25013577100071416,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,198,6000240,metaworld,True,77,0.3304717739993066,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,199,6000241,metaworld,True,79,0.3489949049999268,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,200,6000242,metaworld,True,69,0.2941671509997832,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,201,6000243,metaworld,True,82,0.34329393100051675,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,202,6000244,metaworld,True,56,0.23710442900119233,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,203,6000245,metaworld,True,70,0.3054372480000893,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,204,6000246,metaworld,True,76,0.3137277299993002,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,205,6000247,metaworld,True,50,0.18956484899899806,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,206,6000248,metaworld,True,130,0.5718797310000809,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,207,6000249,metaworld,True,78,0.3786494509986369,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,208,6000250,metaworld,True,74,0.33459680399937497,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,209,6000251,metaworld,True,74,0.37383141600003,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,210,6000252,metaworld,False,200,1.1740637450002396,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,211,6000253,metaworld,True,67,0.8173583329989924,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,212,6000254,metaworld,True,68,0.3121500149991334,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,213,6000255,metaworld,True,68,0.44649537800069083,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,214,6000256,metaworld,True,77,0.3127767070000118,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,215,6000257,metaworld,False,200,0.8870182310001837,1,0,1,0,0.85,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,216,6000258,metaworld,False,200,0.9529709690013988,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,217,6000259,metaworld,True,73,0.3215768289992411,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
