method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
ACT + RL Recovery,112,6200154,metaworld,True,61,0.10704529899885529,1,1,1,41,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,113,6200155,metaworld,True,59,0.11006034800084308,1,1,1,39,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,114,6200156,metaworld,True,52,0.10188394999931916,1,1,1,32,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,115,6200157,metaworld,True,46,0.16555413399692043,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,116,6200158,metaworld,True,54,0.1923607759999868,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,117,6200159,metaworld,True,55,0.10369421900031739,1,1,1,35,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,118,6200160,metaworld,True,61,0.11382516300000134,1,1,1,39,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,119,6200161,metaworld,True,59,0.10959859600188793,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,120,6200162,metaworld,True,61,0.10969897099857917,1,1,1,41,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,121,6200163,metaworld,True,63,0.12050996700054384,1,1,1,39,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,122,6200164,metaworld,False,200,0.3035526870007743,1,0,1,150,0.9,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
ACT + RL Recovery,123,6200165,metaworld,True,49,0.10865477699917392,1,1,1,25,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,124,6200166,metaworld,True,59,0.10716123000020161,1,1,1,39,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,125,6200167,metaworld,True,50,0.09762120100276661,1,1,1,30,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
